timestamp,step,equity,peak_equity,drawdown_pct
1766347200000,0,10000.000000,10000.000000,0.000000
1767733200000,1,10020.465570,10020.465570,0.000000
1768766400000,2,10048.413273,10048.413273,0.000000
1770652800000,3,10137.970456,10137.970456,0.000000
1772143200000,4,10198.343266,10198.343266,0.000000
1773064800000,5,10184.000569,10198.343266,0.140638
