timestamp,step,peak_equity,equity,drawdown_pct
1762747200000,0,10000.000000,10000.000000,0.000000
1763892000000,1,10000.000000,9887.126002,1.128740
1765623600000,2,10000.000000,9858.510759,1.414892
1767733200000,3,10000.000000,9878.686764,1.213132
1768766400000,4,10000.000000,9906.239037,0.937610
