mode_name,config_name,timestamp,equity
CONFIG_A,CONFIG_A,1772730000000,9976.324301
CONFIG_A,CONFIG_A,1772733600000,9976.324301
CONFIG_A,CONFIG_A,1772737200000,9976.324301
CONFIG_A,CONFIG_A,1772740800000,9976.324301
CONFIG_A,CONFIG_A,1772744400000,9976.324301
CONFIG_A,CONFIG_A,1772748000000,9976.324301
CONFIG_A,CONFIG_A,1772751600000,9976.324301
CONFIG_A,CONFIG_A,1772755200000,9976.324301
CONFIG_A,CONFIG_A,1772758800000,9976.324301
CONFIG_A,CONFIG_A,1772762400000,9976.324301
CONFIG_A,CONFIG_A,1772766000000,9976.324301
CONFIG_A,CONFIG_A,1772769600000,9976.324301
CONFIG_A,CONFIG_A,1772773200000,9976.324301
CONFIG_A,CONFIG_A,1772776800000,9976.324301
CONFIG_A,CONFIG_A,1772780400000,9976.324301
CONFIG_A,CONFIG_A,1772784000000,9976.324301
CONFIG_A,CONFIG_A,1772787600000,9976.324301
CONFIG_A,CONFIG_A,1772791200000,9976.324301
CONFIG_A,CONFIG_A,1772794800000,9976.324301
CONFIG_A,CONFIG_A,1772798400000,9976.324301
CONFIG_A,CONFIG_A,1772802000000,9976.324301
CONFIG_A,CONFIG_A,1772805600000,9976.324301
CONFIG_A,CONFIG_A,1772809200000,9976.324301
CONFIG_A,CONFIG_A,1772812800000,9976.324301
CONFIG_A,CONFIG_A,1772816400000,9976.324301
CONFIG_A,CONFIG_A,1772820000000,9976.324301
CONFIG_A,CONFIG_A,1772823600000,9976.324301
CONFIG_A,CONFIG_A,1772827200000,9976.324301
CONFIG_A,CONFIG_A,1772830800000,9976.324301
CONFIG_A,CONFIG_A,1772834400000,9976.324301
CONFIG_A,CONFIG_A,1772838000000,9976.324301
CONFIG_A,CONFIG_A,1772841600000,9976.324301
CONFIG_A,CONFIG_A,1772845200000,9976.324301
CONFIG_A,CONFIG_A,1772848800000,9976.324301
CONFIG_A,CONFIG_A,1772852400000,9976.324301
CONFIG_A,CONFIG_A,1772856000000,9976.324301
CONFIG_A,CONFIG_A,1772859600000,9976.324301
CONFIG_A,CONFIG_A,1772863200000,9976.324301
CONFIG_A,CONFIG_A,1772866800000,9976.324301
CONFIG_A,CONFIG_A,1772870400000,9976.324301
CONFIG_A,CONFIG_A,1772874000000,9976.324301
CONFIG_A,CONFIG_A,1772877600000,9976.324301
CONFIG_A,CONFIG_A,1772881200000,9976.324301
CONFIG_A,CONFIG_A,1772884800000,9976.324301
CONFIG_A,CONFIG_A,1772888400000,9976.324301
CONFIG_A,CONFIG_A,1772892000000,9976.324301
CONFIG_A,CONFIG_A,1772895600000,9976.324301
CONFIG_A,CONFIG_A,1772899200000,9976.324301
CONFIG_A,CONFIG_A,1772902800000,9976.324301
CONFIG_A,CONFIG_A,1772906400000,9976.324301
CONFIG_A,CONFIG_A,1772910000000,9976.324301
CONFIG_A,CONFIG_A,1772913600000,9976.324301
CONFIG_A,CONFIG_A,1772917200000,9976.324301
CONFIG_A,CONFIG_A,1772920800000,9976.324301
CONFIG_A,CONFIG_A,1772924400000,9976.324301
CONFIG_A,CONFIG_A,1772928000000,9976.324301
CONFIG_A,CONFIG_A,1772931600000,9976.324301
CONFIG_A,CONFIG_A,1772935200000,9976.324301
CONFIG_A,CONFIG_A,1772938800000,9976.324301
CONFIG_A,CONFIG_A,1772942400000,9976.324301
CONFIG_A,CONFIG_A,1772946000000,9976.324301
CONFIG_A,CONFIG_A,1772949600000,9976.324301
CONFIG_A,CONFIG_A,1772953200000,9976.324301
CONFIG_A,CONFIG_A,1772956800000,9976.324301
CONFIG_A,CONFIG_A,1772960400000,9976.324301
CONFIG_A,CONFIG_A,1772964000000,9976.324301
CONFIG_A,CONFIG_A,1772967600000,9976.324301
CONFIG_A,CONFIG_A,1772971200000,9976.324301
CONFIG_A,CONFIG_A,1772974800000,9976.324301
CONFIG_A,CONFIG_A,1772978400000,9976.324301
CONFIG_A,CONFIG_A,1772982000000,9976.324301
CONFIG_A,CONFIG_A,1772985600000,9976.324301
CONFIG_A,CONFIG_A,1772989200000,9976.324301
CONFIG_A,CONFIG_A,1772992800000,9976.324301
CONFIG_A,CONFIG_A,1772996400000,9976.324301
CONFIG_A,CONFIG_A,1773000000000,9976.324301
CONFIG_A,CONFIG_A,1773003600000,9976.324301
CONFIG_A,CONFIG_A,1773007200000,9976.324301
CONFIG_A,CONFIG_A,1773010800000,9976.324301
CONFIG_A,CONFIG_A,1773014400000,9976.324301
CONFIG_A,CONFIG_A,1773018000000,9976.324301
CONFIG_A,CONFIG_A,1773021600000,9976.324301
CONFIG_A,CONFIG_A,1773025200000,9976.324301
CONFIG_A,CONFIG_A,1773028800000,9976.324301
CONFIG_A,CONFIG_A,1773032400000,9976.324301
CONFIG_A,CONFIG_A,1773036000000,9976.324301
CONFIG_A,CONFIG_A,1773039600000,9976.324301
CONFIG_A,CONFIG_A,1773043200000,9976.324301
CONFIG_A,CONFIG_A,1773046800000,9968.850778
CONFIG_A,CONFIG_A,1773050400000,9941.530668
CONFIG_A,CONFIG_A,1773054000000,9953.022419
CONFIG_A,CONFIG_A,1773057600000,9981.372648
CONFIG_A,CONFIG_A,1773061200000,10041.748854
CONFIG_A,CONFIG_A,1773064800000,10054.607015
CONFIG_A,CONFIG_A,1773068400000,10033.518166
CONFIG_A,CONFIG_A,1773072000000,10040.585392
CONFIG_A,CONFIG_A,1773075600000,10014.252906
CONFIG_A,CONFIG_A,1773079200000,9996.351123
CONFIG_A,CONFIG_A,1773082800000,10042.915980
CONFIG_A,CONFIG_A,1773086400000,10040.701885
CONFIG_A,CONFIG_A,1773090000000,10037.625451
CONFIG_A,CONFIG_A,1773093600000,10016.829666
CONFIG_A,CONFIG_A,1773097200000,10001.903943
CONFIG_A,CONFIG_A,1773100800000,10055.037085
CONFIG_A,CONFIG_A,1773104400000,10062.557094
CONFIG_A,CONFIG_A,1773108000000,10136.702155
CONFIG_A,CONFIG_A,1773111600000,10075.000570
CONFIG_A,CONFIG_A,1773115200000,10122.117118
CONFIG_A,CONFIG_A,1773118800000,10114.673306
CONFIG_A,CONFIG_A,1773122400000,10110.245849
CONFIG_A,CONFIG_A,1773126000000,10146.519782
CONFIG_A,CONFIG_A,1773129600000,10168.745717
CONFIG_A,CONFIG_A,1773133200000,10195.821119
CONFIG_A,CONFIG_A,1773136800000,10173.483820
CONFIG_A,CONFIG_A,1773140400000,10159.336181
CONFIG_A,CONFIG_A,1773144000000,10154.861101
CONFIG_A,CONFIG_A,1773147600000,10110.993894
CONFIG_A,CONFIG_A,1773151200000,10205.003616
CONFIG_A,CONFIG_A,1773154800000,10196.324828
CONFIG_A,CONFIG_A,1773158400000,10190.790807
CONFIG_A,CONFIG_A,1773162000000,10141.365045
CONFIG_A,CONFIG_A,1773165600000,10078.123326
CONFIG_A,CONFIG_A,1773169200000,10080.263617
CONFIG_A,CONFIG_A,1773172800000,10094.069788
CONFIG_A,CONFIG_A,1773176400000,10052.558526
CONFIG_A,CONFIG_A,1773180000000,10052.558526
CONFIG_A,CONFIG_A,1773183600000,10052.558526
CONFIG_A,CONFIG_A,1773187200000,10052.558526
CONFIG_A,CONFIG_A,1773190800000,10052.558526
CONFIG_A,CONFIG_A,1773194400000,10052.558526
CONFIG_A,CONFIG_A,1773198000000,10052.558526
CONFIG_A,CONFIG_A,1773201600000,10052.558526
CONFIG_A,CONFIG_A,1773205200000,10052.558526
CONFIG_A,CONFIG_A,1773208800000,10052.558526
CONFIG_A,CONFIG_A,1773212400000,10052.558526
CONFIG_A,CONFIG_A,1773216000000,10052.558526
CONFIG_A,CONFIG_A,1773219600000,10052.558526
CONFIG_A,CONFIG_A,1773223200000,10052.558526
CONFIG_A,CONFIG_A,1773226800000,10052.558526
CONFIG_A,CONFIG_A,1773230400000,10052.558526
CONFIG_A,CONFIG_A,1773234000000,10052.558526
CONFIG_A,CONFIG_A,1773237600000,10052.558526
CONFIG_A,CONFIG_A,1773241200000,10045.027894
CONFIG_A,CONFIG_A,1773244800000,10069.525662
CONFIG_A,CONFIG_A,1773248400000,10084.910374
CONFIG_A,CONFIG_A,1773252000000,10072.879455
CONFIG_A,CONFIG_A,1773255600000,10074.607448
CONFIG_A,CONFIG_A,1773259200000,10074.117207
CONFIG_A,CONFIG_A,1773262800000,10081.713802
CONFIG_A,CONFIG_A,1773266400000,10055.397282
CONFIG_A,CONFIG_A,1773270000000,10042.451627
CONFIG_A,CONFIG_A,1773273600000,10044.844232
CONFIG_A,CONFIG_A,1773277200000,10017.400015
CONFIG_A,CONFIG_A,1773280800000,9989.870606
CONFIG_A,CONFIG_A,1773284400000,9989.870606
CONFIG_A,CONFIG_A,1773288000000,9989.870606
CONFIG_A,CONFIG_A,1773291600000,9989.870606
CONFIG_A,CONFIG_A,1773295200000,9989.870606
CONFIG_A,CONFIG_A,1773298800000,9989.870606
CONFIG_A,CONFIG_A,1773302400000,9989.870606
CONFIG_A,CONFIG_A,1773306000000,9989.870606
CONFIG_A,CONFIG_A,1773309600000,9989.870606
CONFIG_A,CONFIG_A,1773313200000,9989.870606
CONFIG_A,CONFIG_A,1773316800000,9989.870606
CONFIG_A,CONFIG_A,1773320400000,9989.870606
CONFIG_A,CONFIG_A,1773324000000,9989.870606
CONFIG_A,CONFIG_A,1773327600000,9989.870606
CONFIG_A,CONFIG_A,1773331200000,9989.870606
CONFIG_A,CONFIG_A,1773334800000,9989.870606
CONFIG_A,CONFIG_A,1773338400000,9989.870606
CONFIG_A,CONFIG_A,1773342000000,9989.870606
CONFIG_A,CONFIG_A,1773345600000,9989.870606
CONFIG_A,CONFIG_A,1773349200000,9989.870606
CONFIG_A,CONFIG_A,1773352800000,9989.870606
CONFIG_A,CONFIG_A,1773356400000,9989.870606
CONFIG_A,CONFIG_A,1773360000000,9989.870606
CONFIG_A,CONFIG_A,1773363600000,9989.870606
CONFIG_A,CONFIG_A,1773367200000,9989.870606
CONFIG_A,CONFIG_A,1773370800000,9989.870606
CONFIG_A,CONFIG_A,1773374400000,9989.870606
CONFIG_A,CONFIG_A,1773378000000,9989.870606
CONFIG_A,CONFIG_A,1773381600000,9989.870606
CONFIG_A,CONFIG_A,1773385200000,9989.870606
CONFIG_A,CONFIG_A,1773388800000,9989.870606
CONFIG_A,CONFIG_A,1773392400000,9989.870606
CONFIG_A,CONFIG_A,1773396000000,9989.870606
CONFIG_A,CONFIG_A,1773399600000,9989.870606
CONFIG_A,CONFIG_A,1773403200000,9989.870606
CONFIG_A,CONFIG_A,1773406800000,9989.870606
CONFIG_A,CONFIG_A,1773410400000,9989.870606
CONFIG_A,CONFIG_A,1773414000000,9989.870606
CONFIG_A,CONFIG_A,1773417600000,9989.870606
CONFIG_A,CONFIG_A,1773421200000,9989.870606
CONFIG_A,CONFIG_A,1773424800000,9989.870606
CONFIG_A,CONFIG_A,1773428400000,9989.870606
CONFIG_A,CONFIG_A,1773432000000,9989.870606
CONFIG_A,CONFIG_A,1773435600000,9989.870606
CONFIG_A,CONFIG_A,1773439200000,9989.870606
CONFIG_A,CONFIG_A,1773442800000,9989.870606
CONFIG_A,CONFIG_A,1773446400000,9989.870606
CONFIG_A,CONFIG_A,1773450000000,9989.870606
CONFIG_A,CONFIG_A,1773453600000,9989.870606
CONFIG_A,CONFIG_A,1773457200000,9989.870606
CONFIG_A,CONFIG_A,1773460800000,9989.870606
CONFIG_A,CONFIG_A,1773464400000,9989.870606
CONFIG_A,CONFIG_A,1773468000000,9989.870606
CONFIG_A,CONFIG_A,1773471600000,9989.870606
CONFIG_A,CONFIG_A,1773475200000,9989.870606
CONFIG_A,CONFIG_A,1773478800000,9989.870606
CONFIG_A,CONFIG_A,1773482400000,9989.870606
CONFIG_A,CONFIG_A,1773486000000,9989.870606
CONFIG_A,CONFIG_A,1773489600000,9989.870606
CONFIG_A,CONFIG_A,1773493200000,9989.870606
CONFIG_A,CONFIG_A,1773496800000,9989.870606
CONFIG_A,CONFIG_A,1773500400000,9989.870606
CONFIG_A,CONFIG_A,1773504000000,9989.870606
CONFIG_A,CONFIG_A,1773507600000,9989.870606
CONFIG_A,CONFIG_A,1773511200000,9989.870606
CONFIG_A,CONFIG_A,1773514800000,9989.870606
CONFIG_A,CONFIG_A,1773518400000,9989.870606
CONFIG_A,CONFIG_A,1773522000000,9989.870606
CONFIG_A,CONFIG_A,1773525600000,9989.870606
CONFIG_A,CONFIG_A,1773529200000,9989.870606
CONFIG_A,CONFIG_A,1773532800000,9989.870606
CONFIG_A,CONFIG_A,1773536400000,9989.870606
CONFIG_A,CONFIG_A,1773540000000,9989.870606
CONFIG_A,CONFIG_A,1773543600000,9989.870606
CONFIG_A,CONFIG_A,1773547200000,9989.870606
CONFIG_A,CONFIG_A,1773550800000,9989.870606
CONFIG_A,CONFIG_A,1773554400000,9989.870606
CONFIG_A,CONFIG_A,1773558000000,9989.870606
CONFIG_A,CONFIG_A,1773561600000,9989.870606
CONFIG_A,CONFIG_A,1773565200000,9989.870606
CONFIG_A,CONFIG_A,1773568800000,9989.870606
CONFIG_A,CONFIG_A,1773572400000,9989.870606
CONFIG_A,CONFIG_A,1773576000000,9989.870606
CONFIG_A,CONFIG_A,1773579600000,9989.870606
CONFIG_A,CONFIG_A,1773583200000,9989.870606
CONFIG_A,CONFIG_A,1773586800000,9989.870606
CONFIG_A,CONFIG_A,1773590400000,9989.870606
CONFIG_A,CONFIG_A,1773594000000,9989.870606
CONFIG_A,CONFIG_A,1773597600000,9989.870606
CONFIG_A,CONFIG_A,1773601200000,9989.870606
CONFIG_A,CONFIG_A,1773604800000,9989.870606
CONFIG_A,CONFIG_A,1773608400000,9989.870606
CONFIG_A,CONFIG_A,1773612000000,9989.870606
CONFIG_A,CONFIG_A,1773615600000,9989.870606
CONFIG_A,CONFIG_A,1773619200000,9989.870606
CONFIG_A,CONFIG_A,1773622800000,9989.870606
CONFIG_A,CONFIG_A,1773626400000,9989.870606
CONFIG_A,CONFIG_A,1773630000000,9989.870606
CONFIG_A,CONFIG_A,1773633600000,9989.870606
CONFIG_A,CONFIG_A,1773637200000,9989.870606
CONFIG_A,CONFIG_A,1773640800000,9989.870606
CONFIG_A,CONFIG_A,1773644400000,9989.870606
CONFIG_A,CONFIG_A,1773648000000,9989.870606
CONFIG_A,CONFIG_A,1773651600000,9989.870606
CONFIG_A,CONFIG_A,1773655200000,9989.870606
CONFIG_A,CONFIG_A,1773658800000,9989.870606
CONFIG_A,CONFIG_A,1773662400000,9989.870606
CONFIG_A,CONFIG_A,1773666000000,9989.870606
CONFIG_A,CONFIG_A,1773669600000,9989.870606
CONFIG_A,CONFIG_A,1773673200000,9989.870606
CONFIG_A,CONFIG_A,1773676800000,9989.870606
CONFIG_A,CONFIG_A,1773680400000,9989.870606
CONFIG_A,CONFIG_A,1773684000000,9989.870606
CONFIG_A,CONFIG_A,1773687600000,9989.870606
CONFIG_A,CONFIG_A,1773691200000,9989.870606
CONFIG_A,CONFIG_A,1773694800000,9989.870606
CONFIG_A,CONFIG_A,1773698400000,9989.870606
CONFIG_A,CONFIG_A,1773702000000,9989.870606
CONFIG_A,CONFIG_A,1773705600000,9989.870606
CONFIG_A,CONFIG_A,1773709200000,9989.870606
CONFIG_A,CONFIG_A,1773712800000,9989.870606
CONFIG_A,CONFIG_A,1773716400000,9989.870606
CONFIG_A,CONFIG_A,1773720000000,9989.870606
CONFIG_A,CONFIG_A,1773723600000,9989.870606
CONFIG_A,CONFIG_A,1773727200000,9989.870606
CONFIG_A,CONFIG_A,1773730800000,9989.870606
CONFIG_A,CONFIG_A,1773734400000,9989.870606
CONFIG_A,CONFIG_A,1773738000000,9989.870606
CONFIG_A,CONFIG_A,1773741600000,9989.870606
CONFIG_A,CONFIG_A,1773745200000,9989.870606
CONFIG_A,CONFIG_A,1773748800000,9989.870606
CONFIG_A,CONFIG_A,1773752400000,9989.870606
CONFIG_A,CONFIG_A,1773756000000,9989.870606
CONFIG_A,CONFIG_A,1773759600000,9989.870606
CONFIG_A,CONFIG_A,1773763200000,9989.870606
CONFIG_A,CONFIG_A,1773766800000,9989.870606
CONFIG_A,CONFIG_A,1773770400000,9989.870606
CONFIG_A,CONFIG_A,1773774000000,9989.870606
CONFIG_A,CONFIG_A,1773777600000,9989.870606
CONFIG_A,CONFIG_A,1773781200000,9989.870606
CONFIG_A,CONFIG_A,1773784800000,9989.870606
CONFIG_A,CONFIG_A,1773788400000,9989.870606
CONFIG_A,CONFIG_A,1773792000000,9989.870606
CONFIG_A,CONFIG_A,1773795600000,9989.870606
CONFIG_A,CONFIG_A,1773799200000,9989.870606
CONFIG_A,CONFIG_A,1773802800000,9989.870606
CONFIG_A,CONFIG_A,1773806400000,9989.870606
CONFIG_A,CONFIG_A,1773810000000,9989.870606
CONFIG_A,CONFIG_A,1773813600000,9989.870606
CONFIG_A,CONFIG_A,1773817200000,9989.870606
CONFIG_A,CONFIG_A,1773820800000,9989.870606
CONFIG_A,CONFIG_A,1773824400000,9989.870606
CONFIG_A,CONFIG_A,1773828000000,9989.870606
CONFIG_A,CONFIG_A,1773831600000,9989.870606
CONFIG_A,CONFIG_A,1773835200000,9989.870606
CONFIG_A,CONFIG_A,1773838800000,9989.870606
CONFIG_A,CONFIG_A,1773842400000,9989.870606
CONFIG_A,CONFIG_A,1773846000000,9989.870606
CONFIG_A,CONFIG_A,1773849600000,9989.870606
CONFIG_A,CONFIG_A,1773853200000,9989.870606
CONFIG_A,CONFIG_A,1773856800000,9989.870606
CONFIG_A,CONFIG_A,1773860400000,9989.870606
CONFIG_A,CONFIG_A,1773864000000,9989.870606
CONFIG_A,CONFIG_A,1773867600000,9989.870606
CONFIG_A,CONFIG_A,1773871200000,9989.870606
CONFIG_A,CONFIG_A,1773874800000,9989.870606
CONFIG_A,CONFIG_A,1773878400000,9989.870606
CONFIG_A,CONFIG_A,1773882000000,9989.870606
CONFIG_A,CONFIG_A,1773885600000,9989.870606
CONFIG_A,CONFIG_A,1773889200000,9989.870606
CONFIG_A,CONFIG_A,1773892800000,9989.870606
CONFIG_A,CONFIG_A,1773896400000,9989.870606
CONFIG_A,CONFIG_A,1773900000000,9989.870606
CONFIG_A,CONFIG_A,1773903600000,9989.870606
CONFIG_A,CONFIG_A,1773907200000,9989.870606
CONFIG_A,CONFIG_A,1773910800000,9989.870606
CONFIG_A,CONFIG_A,1773914400000,9989.870606
CONFIG_A,CONFIG_A,1773918000000,9989.870606
CONFIG_A,CONFIG_A,1773921600000,9989.870606
CONFIG_A,CONFIG_A,1773925200000,9989.870606
CONFIG_A,CONFIG_A,1773928800000,9989.870606
CONFIG_A,CONFIG_A,1773932400000,9989.870606
CONFIG_A,CONFIG_A,1773936000000,9989.870606
CONFIG_A,CONFIG_A,1773939600000,9989.870606
CONFIG_A,CONFIG_A,1773943200000,9989.870606
CONFIG_A,CONFIG_A,1773946800000,9989.870606
CONFIG_A,CONFIG_A,1773950400000,9989.870606
CONFIG_A,CONFIG_A,1773954000000,9989.870606
CONFIG_A,CONFIG_A,1773957600000,9989.870606
CONFIG_A,CONFIG_A,1773961200000,9989.870606
CONFIG_A,CONFIG_A,1773964800000,9989.870606
CONFIG_A,CONFIG_A,1773968400000,9989.870606
CONFIG_A,CONFIG_A,1773972000000,9989.870606
CONFIG_A,CONFIG_A,1773975600000,9989.870606
CONFIG_A,CONFIG_A,1773979200000,9989.870606
CONFIG_A,CONFIG_A,1773982800000,9989.870606
CONFIG_A,CONFIG_A,1773986400000,9989.870606
CONFIG_A,CONFIG_A,1773990000000,9989.870606
CONFIG_A,CONFIG_A,1773993600000,9989.870606
CONFIG_A,CONFIG_A,1773997200000,9989.870606
CONFIG_A,CONFIG_A,1774000800000,9989.870606
CONFIG_A,CONFIG_A,1774004400000,9989.870606
CONFIG_A,CONFIG_A,1774008000000,9989.870606
CONFIG_A,CONFIG_A,1774011600000,9989.870606
CONFIG_A,CONFIG_A,1774015200000,9989.870606
CONFIG_A,CONFIG_A,1774018800000,9989.870606
CONFIG_A,CONFIG_A,1774022400000,9989.870606
CONFIG_A,CONFIG_A,1774026000000,9989.870606
CONFIG_A,CONFIG_A,1774029600000,9989.870606
CONFIG_A,CONFIG_A,1774033200000,9989.870606
CONFIG_A,CONFIG_A,1774036800000,9989.870606
CONFIG_A,CONFIG_A,1774040400000,9989.870606
CONFIG_A,CONFIG_A,1774044000000,9989.870606
CONFIG_A,CONFIG_A,1774047600000,9989.870606
CONFIG_A,CONFIG_A,1774051200000,9989.870606
CONFIG_A,CONFIG_A,1774054800000,9989.870606
CONFIG_A,CONFIG_A,1774058400000,9989.870606
CONFIG_A,CONFIG_A,1774062000000,9989.870606
CONFIG_A,CONFIG_A,1774065600000,9989.870606
CONFIG_A,CONFIG_A,1774069200000,9989.870606
CONFIG_A,CONFIG_A,1774072800000,9989.870606
CONFIG_A,CONFIG_A,1774076400000,9989.870606
CONFIG_A,CONFIG_A,1774080000000,9989.870606
CONFIG_A,CONFIG_A,1774083600000,9989.870606
CONFIG_A,CONFIG_A,1774087200000,9989.870606
CONFIG_A,CONFIG_A,1774090800000,9989.870606
CONFIG_A,CONFIG_A,1774094400000,9989.870606
CONFIG_A,CONFIG_A,1774098000000,9989.870606
CONFIG_A,CONFIG_A,1774101600000,9989.870606
CONFIG_A,CONFIG_A,1774105200000,9989.870606
CONFIG_A,CONFIG_A,1774108800000,9989.870606
CONFIG_A,CONFIG_A,1774112400000,9989.870606
CONFIG_A,CONFIG_A,1774116000000,9989.870606
CONFIG_A,CONFIG_A,1774119600000,9989.870606
CONFIG_A,CONFIG_A,1774123200000,9989.870606
CONFIG_A,CONFIG_A,1774126800000,9989.870606
CONFIG_A,CONFIG_A,1774130400000,9989.870606
CONFIG_A,CONFIG_A,1774134000000,9989.870606
CONFIG_A,CONFIG_A,1774137600000,9989.870606
CONFIG_A,CONFIG_A,1774141200000,9989.870606
CONFIG_A,CONFIG_A,1774144800000,9989.870606
CONFIG_A,CONFIG_A,1774148400000,9989.870606
CONFIG_A,CONFIG_A,1774152000000,9989.870606
CONFIG_A,CONFIG_A,1774155600000,9989.870606
CONFIG_A,CONFIG_A,1774159200000,9989.870606
CONFIG_A,CONFIG_A,1774162800000,9989.870606
CONFIG_A,CONFIG_A,1774166400000,9989.870606
CONFIG_A,CONFIG_A,1774170000000,9989.870606
CONFIG_A,CONFIG_A,1774173600000,9989.870606
CONFIG_A,CONFIG_A,1774177200000,9989.870606
CONFIG_A,CONFIG_A,1774180800000,9989.870606
CONFIG_A,CONFIG_A,1774184400000,9989.870606
CONFIG_A,CONFIG_A,1774188000000,9989.870606
CONFIG_A,CONFIG_A,1774191600000,9989.870606
CONFIG_A,CONFIG_A,1774195200000,9989.870606
CONFIG_A,CONFIG_A,1774198800000,9989.870606
CONFIG_A,CONFIG_A,1774202400000,9989.870606
CONFIG_A,CONFIG_A,1774206000000,9989.870606
CONFIG_A,CONFIG_A,1774209600000,9989.870606
CONFIG_A,CONFIG_A,1774213200000,9989.870606
CONFIG_A,CONFIG_A,1774216800000,9989.870606
CONFIG_A,CONFIG_A,1774220400000,9989.870606
CONFIG_A,CONFIG_A,1774224000000,9989.870606
CONFIG_A,CONFIG_A,1774227600000,9989.870606
CONFIG_A,CONFIG_A,1774231200000,9989.870606
CONFIG_A,CONFIG_A,1774234800000,9989.870606
CONFIG_A,CONFIG_A,1774238400000,9989.870606
CONFIG_A,CONFIG_A,1774242000000,9989.870606
CONFIG_A,CONFIG_A,1774245600000,9989.870606
CONFIG_A,CONFIG_A,1774249200000,9989.870606
CONFIG_A,CONFIG_A,1774252800000,9989.870606
CONFIG_A,CONFIG_A,1774256400000,9989.870606
CONFIG_A,CONFIG_A,1774260000000,9989.870606
CONFIG_A,CONFIG_A,1774263600000,9989.870606
CONFIG_A,CONFIG_A,1774267200000,9989.870606
CONFIG_A,CONFIG_A,1774270800000,9989.870606
CONFIG_A,CONFIG_A,1774274400000,9989.870606
CONFIG_A,CONFIG_A,1774278000000,9989.870606
CONFIG_A,CONFIG_A,1774281600000,9989.870606
CONFIG_A,CONFIG_A,1774285200000,9989.870606
