strategy_name,symbol,interval,candle_count,historical_offset,window,entry_zscore,exit_zscore,total_signals_buy,total_signals_sell,total_signals_hold,total_buys_executed,total_sells_executed,exposure_pct,final_equity,return_pct,max_drawdown_pct,closed_trades,win_rate_pct,profit_factor,avg_trade_return_pct
mean_reversion_zscore_sma20_std20_entry-2_exit0_long_flat,BTCUSDT,1h,2000,1000,20,-2.000000,0.000000,28,28,1944,28,28,22.950000,9301.325916,-6.986741,13.708618,28,50.000000,0.528041,-0.300188
