strategy_name,symbol,interval,candle_count,historical_offset,window,entry_zscore,exit_zscore,total_signals_buy,total_signals_sell,total_signals_hold,total_buys_executed,total_sells_executed,exposure_pct,final_equity,return_pct,max_drawdown_pct,closed_trades,win_rate_pct,profit_factor,avg_trade_return_pct
mean_reversion_zscore_sma20_std20_entry-2_exit-1_long_flat,BTCUSDT,1h,2000,0,20,-2.000000,-1.000000,52,52,1896,52,52,18.800000,8979.492834,-10.205072,10.922988,52,46.153846,0.448788,-0.209003
