timestamp,step,equity,peak_equity,drawdown_pct
1762747200000,0,10000.000000,10000.000000,0.000000
1763892000000,1,9887.126002,10000.000000,1.128740
1765623600000,2,9858.510759,10000.000000,1.414892
1767733200000,3,9878.686764,10000.000000,1.213132
1768766400000,4,9906.239037,10000.000000,0.937610
