timestamp,step,equity,peak_equity,drawdown_pct
1764547200000,0,10000.000000,10000.000000,0.000000
1765623600000,1,9971.058079,10000.000000,0.289419
1767733200000,2,9991.464417,10000.000000,0.085356
1768766400000,3,10019.331235,10019.331235,0.000000
1770652800000,4,10108.629222,10108.629222,0.000000
