strategy_name,symbol,interval,candle_count,historical_offset,total_signals_buy,total_signals_sell,total_signals_hold,total_buys_executed,total_sells_executed,final_equity,return_pct,max_drawdown_pct,closed_trades,win_rate_pct,profit_factor
trend_compression_expansion_sma50_slope10_range1p2_body0p5_tp2r,BTCUSDT,1h,2000,0,9,0,1991,9,9,9870.693590,-1.293064,2.609374,9,33.333333,0.723469
