timestamp,step,peak_equity,equity,drawdown_pct
1768147200000,0,10000.000000,10000.000000,0.000000
1768766400000,1,10027.890624,10027.890624,0.000000
1770652800000,2,10117.264897,10117.264897,0.000000
1772143200000,3,10177.514403,10177.514403,0.000000
1773064800000,4,10177.514403,10163.200999,0.140638
1774094400000,5,10177.514403,9998.008841,1.763747
1774292400000,6,10177.514403,10014.802618,1.598738
1774832400000,7,10177.514403,10065.002279,1.105497
1775300400000,8,10177.514403,10077.781349,0.979935
