strategy_name,symbol,interval,candle_count,historical_offset,window,entry_zscore,exit_zscore,total_signals_buy,total_signals_sell,total_signals_hold,total_buys_executed,total_sells_executed,exposure_pct,final_equity,return_pct,max_drawdown_pct,closed_trades,win_rate_pct,profit_factor,avg_trade_return_pct
mean_reversion_zscore_sma20_std20_entry-2.5_exit-0.5_long_flat,BTCUSDT,1h,1000,0,20,-2.500000,-0.500000,14,14,972,14,14,19.500000,9702.579292,-2.974207,6.519673,14,42.857143,0.610192,-0.221660
