strategy_name,symbol,interval,candle_count,historical_offset,window,entry_zscore,exit_zscore,total_signals_buy,total_signals_sell,total_signals_hold,total_buys_executed,total_sells_executed,exposure_pct,final_equity,return_pct,max_drawdown_pct,closed_trades,win_rate_pct,profit_factor,avg_trade_return_pct
mean_reversion_zscore_sma20_std20_entry-2_exit-1_long_flat,BTCUSDT,1h,300,0,20,-2.000000,-1.000000,6,6,288,6,6,17.000000,9766.719889,-2.332801,2.877500,6,33.333333,0.184892,-0.582652
