timestamp,step,peak_equity,equity,drawdown_pct
1764547200000,0,10000.000000,10000.000000,0.000000
1765119600000,1,10065.464348,10065.464348,0.000000
1765465200000,2,10065.464348,10010.971624,0.541383
1765760400000,3,10065.464348,9994.391998,0.706101
1767826800000,4,10065.464348,9912.947355,1.515250
1768593600000,5,10065.464348,9953.648012,1.110891
