timestamp,step,equity,peak_equity,drawdown_pct
1766347200000,0,10000.000000,10000.000000,0.000000
1767927600000,1,9910.761312,10000.000000,0.892387
1768593600000,2,9951.452994,10000.000000,0.485470
1772834400000,3,9877.788165,10000.000000,1.222118
